molecule_chembl_id,type,relation,value,units,value_nM
CHEMBL3736399,IC50,=,0.4,uM,400.0
CHEMBL3734911,IC50,=,0.36,uM,360.0
CHEMBL3735863,IC50,=,0.51,uM,510.0
CHEMBL3736196,IC50,=,0.56,uM,560.0
CHEMBL3736216,IC50,=,0.35,uM,350.0
CHEMBL3735154,IC50,=,0.27,uM,270.0
CHEMBL3735621,IC50,=,0.32,uM,320.0
CHEMBL3736462,IC50,=,0.35,uM,350.0
CHEMBL3734985,IC50,=,0.31,uM,310.0
CHEMBL3735984,IC50,=,0.64,uM,640.0
CHEMBL3735837,IC50,=,0.4,uM,400.0
CHEMBL3735962,IC50,=,0.25,uM,250.0
CHEMBL3736418,IC50,=,0.58,uM,580.0
CHEMBL3735772,IC50,=,0.53,uM,530.0
CHEMBL3735527,IC50,=,1.51,uM,1510.0
CHEMBL3736458,IC50,=,0.75,uM,750.0
CHEMBL3735637,IC50,=,1.13,uM,1130.0
CHEMBL3735220,IC50,=,1.7,uM,1700.0
CHEMBL3735681,IC50,=,1.0,uM,1000.0
CHEMBL3735497,IC50,=,0.87,uM,870.0
CHEMBL3734956,IC50,=,0.23,uM,230.0
CHEMBL3735293,IC50,=,0.69,uM,690.0
CHEMBL3736404,IC50,=,0.67,uM,670.0
CHEMBL3735382,IC50,=,1.2,uM,1200.0
CHEMBL3736122,IC50,=,560.0,nM,560.0
CHEMBL3735967,IC50,=,31.0,nM,31.0
CHEMBL3735079,IC50,=,45.0,nM,45.0
CHEMBL3735522,IC50,=,26.0,nM,26.0
CHEMBL3735627,IC50,=,53.0,nM,53.0
CHEMBL3734853,IC50,=,1400.0,nM,1400.0
CHEMBL3736223,IC50,=,64.0,nM,64.0
CHEMBL3735730,IC50,=,210.0,nM,210.0
CHEMBL3735613,IC50,=,260.0,nM,260.0
CHEMBL3735856,IC50,=,17.0,nM,17.0
CHEMBL3735215,IC50,=,12.0,nM,12.0
CHEMBL3734895,IC50,=,300.0,nM,300.0
CHEMBL3735176,IC50,=,9.6,nM,9.6
CHEMBL3736035,IC50,=,21.0,nM,21.0
CHEMBL3734924,IC50,=,360.0,nM,360.0
CHEMBL3736476,IC50,=,360.0,nM,360.0
CHEMBL3735986,IC50,=,6.0,nM,6.0
CHEMBL3735095,IC50,=,530.0,nM,530.0
CHEMBL3735445,IC50,=,541.0,nM,541.0
CHEMBL3735835,IC50,=,45.0,nM,45.0
CHEMBL3736167,IC50,=,27.0,nM,27.0
CHEMBL3735459,IC50,=,40.0,nM,40.0
CHEMBL3736455,IC50,=,18.0,nM,18.0
CHEMBL3734985,IC50,=,1.39,uM,1390.0
CHEMBL3735500,IC50,=,5.17,uM,5170.0
CHEMBL3735579,IC50,=,2.13,uM,2130.0
CHEMBL3735291,IC50,=,0.82,uM,820.0
CHEMBL3735506,IC50,=,0.24,uM,240.0
CHEMBL3735522,IC50,=,0.8,uM,800.0
CHEMBL3735627,IC50,=,0.79,uM,790.0
CHEMBL3736035,IC50,=,70.8,uM,70800.0
CHEMBL3735986,IC50,>,100.0,uM,100000.0
CHEMBL284861,IC50,=,2.0,uM,2000.0
CHEMBL3545157,IC50,=,0.06,uM,60.0
CHEMBL3735755,IC50,=,0.64,uM,640.0
CHEMBL3091673,IC50,=,272.0,nM,272.0
CHEMBL3741589,IC50,>,10.0,uM,10000.0
CHEMBL3651966,IC50,=,1.3,uM,1300.0
CHEMBL105712,IC50,=,50.0,uM,50000.0
CHEMBL143090,IC50,=,2.5,uM,2500.0
CHEMBL140061,IC50,=,1.0,uM,1000.0
CHEMBL142826,IC50,=,0.5,uM,500.0
CHEMBL3745772,IC50,=,100.0,uM,100000.0
CHEMBL3746962,IC50,>,100.0,uM,100000.0
CHEMBL103009,IC50,=,1.0,uM,1000.0
CHEMBL106072,IC50,=,2.0,uM,2000.0
CHEMBL102953,IC50,=,5.0,uM,5000.0
CHEMBL388978,IC50,=,4.0,nM,4.0
CHEMBL1830063,IC50,=,4.0,nM,4.0
CHEMBL1276127,IC50,=,4.0,nM,4.0
CHEMBL430574,IC50,=,4.0,nM,4.0
CHEMBL361708,IC50,=,10.0,nM,10.0
CHEMBL3765050,IC50,=,8.3,uM,8300.0
CHEMBL3764532,IC50,=,9.63,uM,9630.0
CHEMBL3763728,IC50,=,2.49,uM,2490.0
CHEMBL3765061,IC50,=,2.01,uM,2009.9999999999998
CHEMBL3763815,IC50,=,2.78,uM,2780.0
CHEMBL454662,IC50,=,0.53,uM,530.0
CHEMBL131770,IC50,=,8.39,uM,8390.0
CHEMBL3763318,IC50,=,2.09,uM,2090.0
CHEMBL3763944,IC50,=,0.9,uM,900.0
CHEMBL3764465,IC50,=,12.81,uM,12810.0
CHEMBL3763264,IC50,=,16.99,uM,16990.0
CHEMBL140,IC50,=,17.95,uM,17950.0
CHEMBL103006,IC50,=,15.3,uM,15300.0
CHEMBL3765319,IC50,=,5.56,uM,5560.0
CHEMBL3765195,IC50,=,9.06,uM,9060.0
CHEMBL3765711,IC50,=,9.66,uM,9660.0
CHEMBL1614712,IC50,>,10.0,uM,10000.0
CHEMBL3787112,IC50,=,1.8,uM,1800.0
CHEMBL3785500,IC50,>,10.0,uM,10000.0
CHEMBL3786167,IC50,>,10.0,uM,10000.0
CHEMBL3785951,IC50,>,10.0,uM,10000.0
CHEMBL3798011,IC50,>,10.0,nM,10.0
CHEMBL284861,IC50,=,1.5,uM,1500.0
CHEMBL3545157,IC50,=,1.0,uM,1000.0
CHEMBL2037482,IC50,=,2.8,uM,2800.0
CHEMBL357136,IC50,=,0.5,uM,500.0
CHEMBL3747661,IC50,=,0.6,uM,600.0
CHEMBL1983268,IC50,>,10.0,uM,10000.0
CHEMBL388978,IC50,=,51.6,nM,51.6
CHEMBL3818247,IC50,=,16184.0,nM,16184.0
CHEMBL388978,IC50,=,18.6,nM,18.6
CHEMBL3828114,IC50,=,190.0,nM,190.0
CHEMBL3827901,IC50,=,131.0,nM,131.0
CHEMBL3827219,IC50,=,92.0,nM,92.0
CHEMBL3828571,IC50,=,379.0,nM,379.0
CHEMBL3828491,IC50,=,205.0,nM,205.0
CHEMBL3827726,IC50,=,148.0,nM,148.0
CHEMBL3828624,IC50,=,124.0,nM,124.0
CHEMBL3828240,IC50,=,80.0,nM,80.0
CHEMBL3828609,IC50,=,105.0,nM,105.0
CHEMBL3828321,IC50,=,72.0,nM,72.0
CHEMBL3828098,IC50,=,135.0,nM,135.0
CHEMBL3827895,IC50,=,157.0,nM,157.0
CHEMBL3827724,IC50,=,561.0,nM,561.0
CHEMBL388978,IC50,=,54.0,nM,54.0
CHEMBL3828397,IC50,=,582.0,nM,582.0
CHEMBL3828352,IC50,=,406.0,nM,406.0
CHEMBL3827727,IC50,=,107.0,nM,107.0
CHEMBL3827240,IC50,=,293.0,nM,293.0
CHEMBL3828150,IC50,=,184.0,nM,184.0
CHEMBL3827844,IC50,=,151.0,nM,151.0
CHEMBL3828131,IC50,=,76.0,nM,76.0
CHEMBL3828350,IC50,=,173.0,nM,173.0
CHEMBL3828006,IC50,=,134.0,nM,134.0
CHEMBL3827511,IC50,=,122.0,nM,122.0
CHEMBL3827702,IC50,=,145.0,nM,145.0
CHEMBL3828407,IC50,=,157.0,nM,157.0
CHEMBL3969394,IC50,=,18.0,uM,18000.0
CHEMBL3986013,IC50,=,322.0,uM,322000.0
CHEMBL3968891,IC50,=,27.7,nM,27.7
CHEMBL3969996,IC50,=,40.0,nM,40.0
CHEMBL3940448,IC50,=,24.0,nM,24.0
CHEMBL2206750,IC50,=,27.1,nM,27.1
CHEMBL3949218,IC50,=,2.1,nM,2.1
CHEMBL3950215,IC50,=,51.7,nM,51.7
CHEMBL3922494,IC50,=,44.3,nM,44.3
CHEMBL567958,IC50,=,80.5,nM,80.5
CHEMBL3926696,IC50,=,84.8,nM,84.8
CHEMBL3978908,IC50,=,15.79,uM,15790.0
CHEMBL3911190,IC50,=,1.45,uM,1450.0
CHEMBL3939142,IC50,>,50.0,uM,50000.0
CHEMBL3912650,IC50,>,50.0,uM,50000.0
CHEMBL3971275,IC50,=,15.7,uM,15700.0
CHEMBL3909173,IC50,>,50.0,uM,50000.0
CHEMBL3979434,IC50,=,2.61,uM,2610.0
CHEMBL3943352,IC50,=,0.356,uM,356.0
CHEMBL3951486,IC50,=,1.03,uM,1030.0
CHEMBL3891139,IC50,=,46.0,nM,46.0
CHEMBL3960209,IC50,=,49.0,nM,49.0
CHEMBL3961252,IC50,=,248.0,nM,248.0
CHEMBL3933780,IC50,=,180.0,nM,180.0
CHEMBL3901767,IC50,=,752.0,nM,752.0
CHEMBL3929715,IC50,=,44.0,nM,44.0
CHEMBL3919553,IC50,=,32.0,nM,32.0
CHEMBL3938724,IC50,=,19.0,nM,19.0
CHEMBL3884319,IC50,=,2988.0,nM,2988.0
CHEMBL3647950,IC50,=,16.0,nM,16.0
CHEMBL3647951,IC50,=,21.0,nM,21.0
CHEMBL3647952,IC50,=,30.0,nM,30.0
CHEMBL3647953,IC50,=,310.0,nM,310.0
CHEMBL3647954,IC50,=,8.0,nM,8.0
CHEMBL3647955,IC50,=,3.0,nM,3.0
CHEMBL3647956,IC50,=,5.0,nM,5.0
CHEMBL3647957,IC50,=,80.0,nM,80.0
CHEMBL1347394,IC50,=,17.1,nM,17.1
CHEMBL3670690,IC50,=,38.4,nM,38.4
CHEMBL3736216,IC50,=,350.0,nM,350.0
CHEMBL3736196,IC50,=,560.0,nM,560.0
CHEMBL3734985,IC50,=,310.0,nM,310.0
CHEMBL3735984,IC50,=,640.0,nM,640.0
CHEMBL3736462,IC50,=,350.0,nM,350.0
CHEMBL3735837,IC50,=,400.0,nM,400.0
CHEMBL3735579,IC50,=,130.0,nM,130.0
CHEMBL3735779,IC50,=,170.0,nM,170.0
CHEMBL3735500,IC50,=,210.0,nM,210.0
CHEMBL3736086,IC50,=,310.0,nM,310.0
CHEMBL3736476,IC50,=,360.0,nM,360.0
CHEMBL3735986,IC50,=,10.0,nM,10.0
CHEMBL3734973,IC50,=,950.0,nM,950.0
CHEMBL3735291,IC50,=,230.0,nM,230.0
CHEMBL3735613,IC50,=,260.0,nM,260.0
CHEMBL3734924,IC50,=,360.0,nM,360.0
CHEMBL3736035,IC50,=,20.0,nM,20.0
CHEMBL3734895,IC50,=,300.0,nM,300.0
CHEMBL3735215,IC50,=,10.0,nM,10.0
CHEMBL3735856,IC50,=,20.0,nM,20.0
CHEMBL3735176,IC50,=,10.0,nM,10.0
CHEMBL3736600,IC50,=,210.0,nM,210.0
CHEMBL3735529,IC50,=,330.0,nM,330.0
CHEMBL3736399,IC50,=,400.0,nM,400.0
CHEMBL3735882,IC50,=,1400.0,nM,1400.0
CHEMBL3734776,IC50,=,2100.0,nM,2100.0
CHEMBL3734911,IC50,=,310.0,nM,310.0
CHEMBL3735154,IC50,=,450.0,nM,450.0
CHEMBL3736599,IC50,=,320.0,nM,320.0
CHEMBL3735347,IC50,=,310.0,nM,310.0
CHEMBL3931871,IC50,=,7200.0,nM,7200.0
CHEMBL201511,IC50,=,1100.0,nM,1100.0
CHEMBL2180878,IC50,>,10000.0,nM,10000.0
CHEMBL2180882,IC50,<,10.0,nM,10.0
CHEMBL2177142,IC50,=,50.0,nM,50.0
CHEMBL2180881,IC50,=,215.0,nM,215.0
CHEMBL3983434,IC50,=,195.0,nM,195.0
CHEMBL3919644,IC50,=,129.0,nM,129.0
CHEMBL3969156,IC50,=,3.0,nM,3.0
CHEMBL3699446,IC50,=,2.0,nM,2.0
CHEMBL3961887,IC50,=,3582.0,nM,3582.0
CHEMBL3934384,IC50,>,1000.0,nM,1000.0
CHEMBL3956492,IC50,>,1000.0,nM,1000.0
CHEMBL3925481,IC50,=,657.0,nM,657.0
CHEMBL3947828,IC50,=,3238.0,nM,3238.0
CHEMBL3949162,IC50,=,97.0,nM,97.0
CHEMBL3895998,IC50,=,0.1,nM,0.1
CHEMBL3943813,IC50,=,1.0,nM,1.0
CHEMBL3963605,IC50,=,0.2,nM,0.2
CHEMBL3942619,IC50,=,0.2,nM,0.2
CHEMBL3957649,IC50,=,0.2,nM,0.2
CHEMBL3890986,IC50,=,5500.0,nM,5500.0
CHEMBL3915489,IC50,=,2400.0,nM,2400.0
CHEMBL3892099,IC50,=,3100.0,nM,3100.0
CHEMBL3901073,IC50,=,1300.0,nM,1300.0
CHEMBL3914252,IC50,=,210.0,nM,210.0
CHEMBL3982723,IC50,=,3100.0,nM,3100.0
CHEMBL3954062,IC50,=,2100.0,nM,2100.0
CHEMBL3899197,IC50,=,2100.0,nM,2100.0
CHEMBL3928145,IC50,=,10000.0,nM,10000.0
CHEMBL3891166,IC50,=,2100.0,nM,2100.0
CHEMBL3909349,IC50,=,1500.0,nM,1500.0
CHEMBL3933598,IC50,=,2400.0,nM,2400.0
CHEMBL3980746,IC50,=,6500.0,nM,6500.0
CHEMBL3966643,IC50,>,10000.0,nM,10000.0
CHEMBL3966595,IC50,=,3400.0,nM,3400.0
CHEMBL261720,IC50,=,210.0,nM,210.0
CHEMBL4062453,IC50,=,91.0,nM,91.0
CHEMBL2006765,IC50,=,9.41,uM,9410.0
CHEMBL4078893,IC50,>,10.0,uM,10000.0
CHEMBL4066664,IC50,>,10.0,uM,10000.0
CHEMBL4069365,IC50,>,10.0,uM,10000.0
CHEMBL4062803,IC50,>,10.0,uM,10000.0
CHEMBL4089159,IC50,=,51.0,nM,51.0
CHEMBL4083249,IC50,=,1594.0,nM,1594.0
CHEMBL4105195,IC50,=,5.01,uM,5010.0
CHEMBL4087337,IC50,=,5.3,uM,5300.0
CHEMBL490355,IC50,=,1.95,uM,1950.0
CHEMBL4096612,IC50,=,3.81,uM,3810.0
CHEMBL4093852,IC50,=,5.8,uM,5800.0
CHEMBL4073164,IC50,>,20.0,uM,20000.0
CHEMBL4069382,IC50,=,5.95,uM,5950.0
CHEMBL4104341,IC50,=,8.48,uM,8480.0
CHEMBL4080101,IC50,=,3.18,uM,3180.0
CHEMBL4066679,IC50,=,9.42,uM,9420.0
CHEMBL4087974,IC50,=,3.54,uM,3540.0
CHEMBL4077675,IC50,=,4.28,uM,4280.0
CHEMBL4095689,IC50,=,6.28,uM,6280.0
CHEMBL4085521,IC50,=,2.01,uM,2009.9999999999998
CHEMBL4103448,IC50,=,7.34,uM,7340.0
CHEMBL4095283,IC50,=,3.12,uM,3120.0
CHEMBL4074837,IC50,=,9.0,uM,9000.0
CHEMBL4103031,IC50,=,4.03,uM,4030.0000000000005
CHEMBL4085086,IC50,=,6.66,uM,6660.0
CHEMBL4079704,IC50,=,2.48,uM,2480.0
CHEMBL4103963,IC50,=,4.83,uM,4830.0
CHEMBL4087584,IC50,=,5.99,uM,5990.0
CHEMBL4066219,IC50,=,5.96,uM,5960.0
CHEMBL4084115,IC50,>,20.0,uM,20000.0
CHEMBL4062407,IC50,>,20.0,uM,20000.0
CHEMBL4070861,IC50,>,20.0,uM,20000.0
CHEMBL4094737,IC50,=,5.51,uM,5510.0
CHEMBL4067286,IC50,=,5.25,uM,5250.0
CHEMBL4102484,IC50,=,7.11,uM,7110.0
CHEMBL4078207,IC50,=,7.78,uM,7780.0
CHEMBL4079175,IC50,>,20.0,uM,20000.0
CHEMBL4097190,IC50,>,20.0,uM,20000.0
CHEMBL4087036,IC50,>,20.0,uM,20000.0
CHEMBL1428911,IC50,>,20.0,uM,20000.0
CHEMBL4093528,IC50,>,20.0,uM,20000.0
CHEMBL4072819,IC50,>,20.0,uM,20000.0
CHEMBL4101267,IC50,>,20.0,uM,20000.0
CHEMBL4083267,IC50,>,20.0,uM,20000.0
CHEMBL4091061,IC50,=,8.7,uM,8700.0
CHEMBL4071797,IC50,=,7.3,uM,7300.0
CHEMBL1483920,IC50,>,20.0,uM,20000.0
CHEMBL4082305,IC50,=,4.5,uM,4500.0
CHEMBL2037482,IC50,=,2.8,uM,2800.0
CHEMBL1276317,IC50,=,0.11,uM,110.0
CHEMBL4100916,IC50,=,0.81,uM,810.0
CHEMBL4085289,IC50,=,0.1,uM,100.0
CHEMBL4100748,IC50,=,0.29,uM,290.0
CHEMBL1276127,IC50,=,0.6,uM,600.0
CHEMBL1830064,IC50,=,0.09,uM,90.0
CHEMBL492244,IC50,=,0.005,uM,5.0
CHEMBL216543,IC50,=,200.0,nM,200.0
CHEMBL296586,IC50,=,200.0,nM,200.0
CHEMBL3185148,IC50,=,0.0006,uM,0.6
CHEMBL1080901,IC50,=,0.0006,uM,0.6
CHEMBL412142,IC50,=,0.0049,uM,4.8999999999999995
CHEMBL3752684,IC50,=,14.7,uM,14700.0
CHEMBL4069163,IC50,=,1.01,uM,1010.0
CHEMBL4102903,IC50,=,31.01,uM,31010.0
CHEMBL4072138,IC50,=,5.16,uM,5160.0
CHEMBL4065388,IC50,=,10.69,uM,10690.0
CHEMBL4064316,IC50,=,0.66,uM,660.0
CHEMBL4079572,IC50,=,12.3,uM,12300.0
CHEMBL4095479,IC50,=,7.96,uM,7960.0
CHEMBL4105629,IC50,=,1.14,uM,1140.0
CHEMBL4087456,IC50,=,15.29,uM,15290.0
CHEMBL4090889,IC50,=,15.84,uM,15840.0
CHEMBL1802401,IC50,=,9.95,uM,9950.0
CHEMBL4095674,IC50,=,7.58,uM,7580.0
CHEMBL4075648,IC50,=,9.61,uM,9610.0
CHEMBL4084955,IC50,=,9.23,uM,9230.0
CHEMBL4098364,IC50,=,12.7,uM,12700.0
CHEMBL48082,IC50,=,14.81,uM,14810.0
CHEMBL4091320,IC50,=,3.0,uM,3000.0
CHEMBL4077010,IC50,=,4.78,uM,4780.0
CHEMBL4066075,IC50,=,13.86,uM,13860.0
CHEMBL1802963,IC50,=,22.45,uM,22450.0
CHEMBL3545157,IC50,=,2.0,uM,2000.0
CHEMBL1234004,IC50,=,2.0,mM,2000000.0
CHEMBL1201279,IC50,=,15.0,uM,15000.0
CHEMBL4100087,IC50,=,7.5,uM,7500.0
CHEMBL409450,IC50,=,1.5,uM,1500.0
CHEMBL361708,IC50,=,10.0,nM,10.0
CHEMBL4073799,IC50,=,3.0,uM,3000.0
CHEMBL352222,IC50,=,20.0,nM,20.0
CHEMBL102714,IC50,=,34.0,nM,34.0
CHEMBL259850,IC50,=,100.0,nM,100.0
CHEMBL564033,IC50,=,0.34,uM,340.0
CHEMBL4084151,IC50,=,0.73,nM,0.73
CHEMBL1276127,IC50,=,5.0,nM,5.0
CHEMBL326705,IC50,=,0.28,uM,280.0
CHEMBL4074938,IC50,=,0.111,uM,111.0
CHEMBL4097781,IC50,=,4.5,uM,4500.0
CHEMBL4077172,IC50,=,5.0,nM,5.0
CHEMBL1969664,IC50,=,31.0,nM,31.0
CHEMBL4097321,IC50,=,22.9,uM,22900.0
CHEMBL4082948,IC50,>,100.0,uM,100000.0
CHEMBL4100927,IC50,=,74.9,uM,74900.0
CHEMBL4083384,IC50,=,44.3,uM,44300.0
CHEMBL4060722,IC50,=,29.7,uM,29700.0
CHEMBL4102694,IC50,=,27.3,uM,27300.0
CHEMBL4078439,IC50,=,18.6,uM,18600.0
CHEMBL4064819,IC50,=,17.9,uM,17900.0
CHEMBL4086298,IC50,>,100.0,uM,100000.0
CHEMBL4073420,IC50,=,68.3,uM,68300.0
CHEMBL4094063,IC50,=,45.9,uM,45900.0
CHEMBL4090172,IC50,=,33.4,uM,33400.0
CHEMBL4082108,IC50,=,33.4,uM,33400.0
CHEMBL4064706,IC50,=,11.7,uM,11700.0
CHEMBL4081419,IC50,=,22.4,uM,22400.0
CHEMBL4075286,IC50,=,46.7,uM,46700.0
CHEMBL4076856,IC50,>,100.0,uM,100000.0
CHEMBL4083930,IC50,>,100.0,uM,100000.0
CHEMBL4062211,IC50,=,51.7,uM,51700.0
CHEMBL4073006,IC50,=,27.1,uM,27100.0
CHEMBL4070897,IC50,=,23.2,uM,23200.0
CHEMBL4076026,IC50,=,18.9,uM,18900.0
CHEMBL4092659,IC50,=,8.7,uM,8700.0
CHEMBL284861,IC50,=,1.4,uM,1400.0
CHEMBL3358802,IC50,=,11.9,uM,11900.0
CHEMBL4076038,IC50,=,70.0,nM,70.0
CHEMBL4071773,IC50,=,21.0,nM,21.0
CHEMBL4067909,IC50,=,49.0,nM,49.0
CHEMBL3719193,IC50,=,1.4,nM,1.4
CHEMBL4082198,IC50,=,8.3,nM,8.3
CHEMBL4064440,IC50,=,13.0,nM,13.0
CHEMBL4071667,IC50,=,630.0,nM,630.0
CHEMBL4059511,IC50,>,1000.0,nM,1000.0
CHEMBL4100141,IC50,=,76.0,nM,76.0
CHEMBL4074146,IC50,>,1000.0,nM,1000.0
CHEMBL4090044,IC50,=,920.0,nM,920.0
CHEMBL4068965,IC50,=,22.0,nM,22.0
CHEMBL4068148,IC50,=,13.0,nM,13.0
CHEMBL4089331,IC50,=,80.0,nM,80.0
CHEMBL4098678,IC50,=,29.0,nM,29.0
CHEMBL4078643,IC50,=,46.0,nM,46.0
CHEMBL4102920,IC50,=,19.0,nM,19.0
CHEMBL4101984,IC50,=,780.0,nM,780.0
CHEMBL4083994,IC50,>,1000.0,nM,1000.0
CHEMBL4078869,IC50,=,43.0,nM,43.0
CHEMBL4077376,IC50,=,0.2,nM,0.2
CHEMBL4095848,IC50,=,0.5,nM,0.5
CHEMBL4076060,IC50,=,0.4,nM,0.4
CHEMBL4077048,IC50,=,1.2,nM,1.2
CHEMBL4065818,IC50,=,0.8,nM,0.8
CHEMBL4063206,IC50,=,0.2,nM,0.2
CHEMBL4084855,IC50,=,0.1,nM,0.1
CHEMBL4101293,IC50,=,4.2,nM,4.2
CHEMBL4074586,IC50,=,2.2,nM,2.2
CHEMBL4093559,IC50,=,2.7,nM,2.7
CHEMBL4065956,IC50,=,3.8,nM,3.8
CHEMBL4067170,IC50,=,3.9,nM,3.9
CHEMBL4093930,IC50,=,4.1,nM,4.1
CHEMBL4067737,IC50,=,24.0,nM,24.0
CHEMBL4095163,IC50,=,14.0,nM,14.0
CHEMBL4103742,IC50,=,18.0,nM,18.0
CHEMBL4085821,IC50,=,1.8,nM,1.8
CHEMBL4065624,IC50,=,1.8,nM,1.8
CHEMBL4075525,IC50,=,25.0,nM,25.0
CHEMBL4088266,IC50,=,20.0,nM,20.0
CHEMBL4066990,IC50,=,11.0,nM,11.0
CHEMBL4080416,IC50,=,8.2,nM,8.2
CHEMBL4104642,IC50,=,9.6,nM,9.6
CHEMBL4073837,IC50,=,2.6,nM,2.6
CHEMBL4095172,IC50,=,13.0,nM,13.0
CHEMBL4076883,IC50,=,26.0,nM,26.0
CHEMBL4105346,IC50,=,1.2,nM,1.2
CHEMBL4075801,IC50,=,110.0,nM,110.0
CHEMBL4076001,IC50,=,11.0,nM,11.0
CHEMBL4070626,IC50,=,1500.0,nM,1500.0
CHEMBL4077350,IC50,=,1700.0,nM,1700.0
CHEMBL4077867,IC50,=,220.0,nM,220.0
CHEMBL4070575,IC50,=,1200.0,nM,1200.0
CHEMBL4076461,IC50,=,26.0,nM,26.0
CHEMBL4082385,IC50,=,56.0,nM,56.0
CHEMBL4076186,IC50,=,0.25,nM,0.25
CHEMBL4076186,IC50,=,44.0,nM,44.0
CHEMBL4087402,IC50,=,0.4,nM,0.4
CHEMBL4087402,IC50,=,54.0,nM,54.0
CHEMBL4089702,IC50,=,4.3,nM,4.3
CHEMBL4072455,IC50,=,2.3,nM,2.3
CHEMBL4100923,IC50,=,4.3,nM,4.3
CHEMBL4082944,IC50,=,7.8,nM,7.8
CHEMBL4062791,IC50,=,5.2,nM,5.2
CHEMBL4061578,IC50,=,11.0,nM,11.0
CHEMBL4097431,IC50,=,6.7,nM,6.7
CHEMBL4070244,IC50,=,22.0,nM,22.0
CHEMBL4064936,IC50,=,12.0,nM,12.0
CHEMBL4080891,IC50,=,5.4,nM,5.4
CHEMBL4067532,IC50,=,1.1,nM,1.1
CHEMBL4088777,IC50,=,2.0,nM,2.0
CHEMBL4078436,IC50,=,4.7,nM,4.7
CHEMBL4096472,IC50,=,3.5,nM,3.5
CHEMBL4069785,IC50,=,18.0,nM,18.0
CHEMBL4096984,IC50,=,8.6,nM,8.6
CHEMBL4080483,IC50,=,6.6,nM,6.6
CHEMBL4104714,IC50,=,1.7,nM,1.7
CHEMBL4099428,IC50,=,22.0,nM,22.0
CHEMBL4081408,IC50,=,8.1,nM,8.1
CHEMBL4075400,IC50,=,15.0,nM,15.0
CHEMBL4089283,IC50,=,7.4,nM,7.4
CHEMBL4087402,IC50,=,0.9,nM,0.9
CHEMBL4076186,IC50,=,0.72,nM,0.72
CHEMBL4098458,IC50,=,2.0,nM,2.0
CHEMBL4071429,IC50,=,1.7,nM,1.7
CHEMBL4090743,IC50,=,24.0,nM,24.0
CHEMBL4166095,IC50,=,24.36,uM,24360.0
CHEMBL388978,IC50,=,5.38,nM,5.38
CHEMBL4165510,IC50,=,0.0011,uM,1.1
CHEMBL4169204,IC50,=,0.0016,uM,1.6
CHEMBL4162850,IC50,=,0.0013,uM,1.3
CHEMBL4161007,IC50,=,0.0052,uM,5.2
CHEMBL4172295,IC50,=,0.002,uM,2.0
CHEMBL4164416,IC50,=,0.0013,uM,1.3
CHEMBL4176856,IC50,=,0.28,uM,280.0
CHEMBL182419,IC50,=,0.005,uM,5.0
CHEMBL111620,IC50,=,0.026,uM,26.0
CHEMBL109981,IC50,=,0.007,uM,7.0
CHEMBL4160653,IC50,=,5.5,uM,5500.0
CHEMBL1910509,IC50,=,21.0,uM,21000.0
CHEMBL284861,IC50,=,0.69,uM,690.0
CHEMBL4169102,IC50,=,3.55,uM,3550.0
CHEMBL4173598,IC50,=,6.13,uM,6130.0
CHEMBL4165680,IC50,>,10.0,uM,10000.0
CHEMBL4170146,IC50,=,7.01,uM,7010.0
CHEMBL181852,IC50,>,10.0,uM,10000.0
CHEMBL1645386,IC50,>,10.0,uM,10000.0
CHEMBL4177365,IC50,=,6.03,uM,6030.0
CHEMBL4171258,IC50,>,10.0,uM,10000.0
CHEMBL4160653,IC50,=,0.89,uM,890.0
CHEMBL4174706,IC50,>,10.0,uM,10000.0
CHEMBL1910509,IC50,=,4.93,uM,4930.0
CHEMBL4159585,IC50,>,10.0,uM,10000.0
CHEMBL4167499,IC50,>,10.0,uM,10000.0
CHEMBL4162943,IC50,>,10.0,uM,10000.0
CHEMBL457715,IC50,>,10.0,uM,10000.0
CHEMBL4166399,IC50,=,7.47,uM,7470.0
CHEMBL1957780,IC50,=,7.99,uM,7990.0
CHEMBL4162792,IC50,>,10.0,uM,10000.0
CHEMBL1957783,IC50,>,10.0,uM,10000.0
CHEMBL3911800,IC50,=,1.42,uM,1420.0
CHEMBL2016642,IC50,=,8.75,uM,8750.0
CHEMBL1303022,IC50,>,10.0,uM,10000.0
CHEMBL493847,IC50,>,10.0,uM,10000.0
CHEMBL4164291,IC50,=,8.54,uM,8540.0
CHEMBL4174941,IC50,=,9.22,uM,9220.0
CHEMBL496786,IC50,>,10.0,uM,10000.0
CHEMBL448443,IC50,>,10.0,uM,10000.0
CHEMBL601199,IC50,>,10.0,uM,10000.0
CHEMBL4174355,IC50,=,9.22,uM,9220.0
CHEMBL232380,IC50,=,6.01,uM,6010.0
CHEMBL4175809,IC50,=,7.08,uM,7080.0
CHEMBL87706,IC50,=,8.99,uM,8990.0
CHEMBL568200,IC50,>,10.0,uM,10000.0
CHEMBL2047717,IC50,>,10.0,uM,10000.0
CHEMBL85105,IC50,>,10.0,uM,10000.0
CHEMBL102714,IC50,=,11.4,nM,11.4
CHEMBL4213175,IC50,=,3.4,nM,3.4
CHEMBL2048674,IC50,=,13.0,nM,13.0
CHEMBL1230134,IC50,=,2.3,nM,2.3
CHEMBL1231352,IC50,=,3.0,nM,3.0
CHEMBL50894,IC50,=,4.0,nM,4.0
CHEMBL388978,IC50,=,15.0,nM,15.0
