molecule_chembl_id,pchembl_value,relation,type,units,value
CHEMBL2002240,5.90,=,pKi,,5.9
CHEMBL1978267,,<,pKi,,5.4
CHEMBL363648,,<,pKi,,5.2
CHEMBL1980178,6.10,=,pKi,,6.1
CHEMBL1336,,<,pKi,,5.5
CHEMBL485556,,<,pKi,,5.2
CHEMBL1981511,6.20,=,pKi,,6.2
CHEMBL1972221,7.20,=,pKi,,7.2
CHEMBL1984274,,<,pKi,,5.2
CHEMBL1998545,5.70,=,pKi,,5.7
CHEMBL2004033,5.50,=,pKi,,5.5
CHEMBL1986869,,<,pKi,,5.2
CHEMBL1987998,,<,pKi,,5.4
CHEMBL1971534,5.30,=,pKi,,5.3
CHEMBL242865,8.00,=,pKi,,8.0
CHEMBL1997623,,<,pKi,,5.2
CHEMBL2002479,,<,pKi,,5.2
CHEMBL1966035,6.40,=,pKi,,6.4
CHEMBL1990708,6.50,=,pKi,,6.5
CHEMBL1982992,5.40,=,pKi,,5.4
CHEMBL1977604,5.70,=,pKi,,5.7
CHEMBL1972276,,<,pKi,,5.2
CHEMBL1970709,,<,pKi,,5.2
CHEMBL1996176,,<,pKi,,5.4
CHEMBL1992125,5.60,=,pKi,,5.6
CHEMBL1972290,6.10,=,pKi,,6.1
CHEMBL1970104,5.90,=,pKi,,5.9
CHEMBL1964777,6.60,=,pKi,,6.6
CHEMBL1987533,,<,pKi,,5.2
CHEMBL1984548,8.10,=,pKi,,8.1
CHEMBL1967302,7.00,=,pKi,,7.0
CHEMBL398951,,<,pKi,,5.3
CHEMBL1982506,6.90,=,pKi,,6.9
CHEMBL1968127,5.30,=,pKi,,5.3
CHEMBL1985406,8.60,=,pKi,,8.6
CHEMBL2000894,6.20,=,pKi,,6.2
CHEMBL207400,,<,pKi,,5.2
CHEMBL1968130,4.50,=,pKi,,4.5
CHEMBL1993243,,<,pKi,,5.2
CHEMBL1988370,,<,pKi,,5.2
CHEMBL1969537,6.50,=,pKi,,6.5
CHEMBL210032,,<,pKi,,5.2
CHEMBL508928,,<,pKi,,5.2
CHEMBL1991356,,<,pKi,,5.2
CHEMBL1983309,6.30,=,pKi,,6.3
CHEMBL2004892,,<,pKi,,5.2
CHEMBL1972339,7.70,=,pKi,,7.7
CHEMBL1970314,,<,pKi,,5.2
CHEMBL262433,5.30,=,pKi,,5.3
CHEMBL306380,,<,pKi,,5.2
CHEMBL1966722,6.30,=,pKi,,6.3
CHEMBL1983595,8.40,=,pKi,,8.4
CHEMBL1988581,7.10,=,pKi,,7.1
CHEMBL1975500,6.30,=,pKi,,6.3
CHEMBL394619,,<,pKi,,5.2
CHEMBL2006564,5.70,=,pKi,,5.7
CHEMBL411903,5.20,=,pKi,,5.2
CHEMBL1965988,5.50,=,pKi,,5.5
CHEMBL422897,6.40,=,pKi,,6.4
CHEMBL1989646,7.20,=,pKi,,7.2
CHEMBL522892,,<,pKi,,5.5
CHEMBL209534,,<,pKi,,5.2
CHEMBL1994159,4.60,=,pKi,,4.6
CHEMBL402846,,<,pKi,,5.2
CHEMBL1966087,,<,pKi,,5.2
CHEMBL1964692,5.70,=,pKi,,5.7
CHEMBL1986767,6.90,=,pKi,,6.9
CHEMBL1973483,8.10,=,pKi,,8.1
CHEMBL219722,5.40,=,pKi,,5.4
CHEMBL1970735,,<,pKi,,5.2
CHEMBL1997340,,<,pKi,,5.2
CHEMBL1994669,8.30,=,pKi,,8.3
CHEMBL482967,5.80,=,pKi,,5.8
CHEMBL226232,6.10,=,pKi,,6.1
CHEMBL458997,,<,pKi,,5.3
CHEMBL1988805,,<,pKi,,5.4
CHEMBL1971021,,<,pKi,,5.2
CHEMBL1974310,7.10,=,pKi,,7.1
CHEMBL583144,5.40,=,pKi,,5.4
CHEMBL1982957,6.80,=,pKi,,6.8
CHEMBL1725279,6.50,=,pKi,,6.5
CHEMBL2002346,8.10,=,pKi,,8.1
CHEMBL2006836,5.30,=,pKi,,5.3
CHEMBL412142,8.40,=,pKi,,8.4
CHEMBL1985153,5.20,=,pKi,,5.2
CHEMBL2003271,5.40,=,pKi,,5.4
CHEMBL1980704,,<,pKi,,5.2
CHEMBL1966808,6.90,=,pKi,,6.9
CHEMBL49120,,<,pKi,,5.4
CHEMBL260135,6.80,=,pKi,,6.8
CHEMBL220241,7.20,=,pKi,,7.2
CHEMBL2004544,6.20,=,pKi,,6.2
CHEMBL1966040,7.00,=,pKi,,7.0
CHEMBL1988141,7.00,=,pKi,,7.0
CHEMBL1977134,,<,pKi,,5.4
CHEMBL1985206,,<,pKi,,5.4
CHEMBL2006933,6.90,=,pKi,,6.9
CHEMBL1991078,,<,pKi,,7.0
CHEMBL259084,,<,pKi,,5.4
CHEMBL1987359,,<,pKi,,5.2
CHEMBL1977749,,<,pKi,,5.4
CHEMBL2000685,,<,pKi,,5.2
CHEMBL1994438,,<,pKi,,5.4
CHEMBL1967513,7.40,=,pKi,,7.4
CHEMBL1980376,4.40,=,pKi,,4.4
CHEMBL1985311,,<,pKi,,5.2
CHEMBL2000724,,<,pKi,,5.4
CHEMBL1965660,8.20,=,pKi,,8.2
CHEMBL1982413,5.60,=,pKi,,5.6
CHEMBL1682553,7.40,=,pKi,,7.4
CHEMBL1969502,5.30,=,pKi,,5.3
CHEMBL1971430,,<,pKi,,5.2
CHEMBL2000271,6.10,=,pKi,,6.1
CHEMBL1997764,5.70,=,pKi,,5.7
CHEMBL1987535,5.50,=,pKi,,5.5
CHEMBL1981792,7.60,=,pKi,,7.6
CHEMBL2002586,,<,pKi,,5.4
CHEMBL2004692,5.90,=,pKi,,5.9
CHEMBL1987815,4.40,=,pKi,,4.4
CHEMBL1996234,,<,pKi,,5.2
CHEMBL1967544,,<,pKi,,5.2
CHEMBL1992673,4.40,=,pKi,,4.4
CHEMBL223367,6.80,=,pKi,,6.8
CHEMBL1983268,,<,pKi,,5.4
CHEMBL1993335,6.40,=,pKi,,6.4
CHEMBL2007574,7.50,=,pKi,,7.5
CHEMBL1964804,6.20,=,pKi,,6.2
CHEMBL1996282,5.30,=,pKi,,5.3
CHEMBL443962,5.50,=,pKi,,5.5
CHEMBL1965507,,<,pKi,,5.2
CHEMBL2000354,5.50,=,pKi,,5.5
CHEMBL1998680,,<,pKi,,5.4
CHEMBL274064,,<,pKi,,5.2
CHEMBL1967564,6.80,=,pKi,,6.8
CHEMBL1970317,,<,pKi,,5.2
CHEMBL2000408,5.50,=,pKi,,5.5
CHEMBL1978014,7.50,=,pKi,,7.5
CHEMBL248757,,<,pKi,,5.2
CHEMBL1974250,8.60,=,pKi,,8.6
CHEMBL1997007,,<,pKi,,5.4
CHEMBL1994538,7.80,=,pKi,,7.8
CHEMBL1975490,,<,pKi,,5.2
CHEMBL2002690,,<,pKi,,5.4
CHEMBL1985580,,<,pKi,,5.2
CHEMBL1986139,,<,pKi,,5.2
CHEMBL2006567,,<,pKi,,5.2
CHEMBL2003229,5.90,=,pKi,,5.9
CHEMBL1979883,5.60,=,pKi,,5.6
CHEMBL1997051,,<,pKi,,5.4
CHEMBL1988331,7.60,=,pKi,,7.6
CHEMBL491758,5.70,=,pKi,,5.7
CHEMBL1986590,,<,pKi,,5.4
CHEMBL1998826,6.40,=,pKi,,6.4
CHEMBL1986186,5.60,=,pKi,,5.6
CHEMBL1970189,5.20,=,pKi,,5.2
CHEMBL406845,,<,pKi,,5.4
CHEMBL1974288,6.80,=,pKi,,6.8
CHEMBL213207,6.90,=,pKi,,6.9
CHEMBL1990346,,<,pKi,,5.2
CHEMBL1991410,,<,pKi,,5.4
CHEMBL1968705,,<,pKi,,5.4
CHEMBL1978271,,<,pKi,,5.4
CHEMBL2007266,,<,pKi,,5.4
CHEMBL1994308,,<,pKi,,5.4
CHEMBL1977604,5.90,=,pKi,,5.9
CHEMBL1974328,,<,pKi,,5.5
CHEMBL1988717,,<,pKi,,5.2
CHEMBL1973516,,<,pKi,,5.4
CHEMBL509032,,<,pKi,,5.4
CHEMBL1992342,,<,pKi,,5.2
CHEMBL2002202,4.20,=,pKi,,4.2
CHEMBL1973013,5.60,=,pKi,,5.6
CHEMBL1965423,,<,pKi,,5.2
CHEMBL1983945,5.70,=,pKi,,5.7
CHEMBL1977135,6.70,=,pKi,,6.7
CHEMBL1969473,8.00,=,pKi,,8.0
CHEMBL1999153,7.90,=,pKi,,7.9
CHEMBL2001920,6.30,=,pKi,,6.3
CHEMBL1977138,6.20,=,pKi,,6.2
CHEMBL1241473,8.20,=,pKi,,8.2
CHEMBL1978448,,<,pKi,,5.7
CHEMBL2004513,5.50,=,pKi,,5.5
CHEMBL1972258,,<,pKi,,5.2
CHEMBL1969483,,<,pKi,,5.4
CHEMBL2001257,,<,pKi,,5.5
CHEMBL2004515,4.60,=,pKi,,4.6
CHEMBL1980329,6.30,=,pKi,,6.3
CHEMBL1992042,6.40,=,pKi,,6.4
CHEMBL1992536,7.20,=,pKi,,7.2
CHEMBL1994724,5.90,=,pKi,,5.9
CHEMBL1970290,5.90,=,pKi,,5.9
CHEMBL1967531,5.20,=,pKi,,5.2
CHEMBL1970913,6.90,=,pKi,,6.9
CHEMBL1997534,7.30,=,pKi,,7.3
CHEMBL1993877,,<,pKi,,5.4
CHEMBL1977374,,<,pKi,,5.2
CHEMBL1998551,,<,pKi,,5.2
CHEMBL1991180,6.40,=,pKi,,6.4
CHEMBL1983315,7.90,=,pKi,,7.9
CHEMBL1978656,,<,pKi,,5.2
CHEMBL1976420,5.70,=,pKi,,5.7
CHEMBL1981744,8.10,=,pKi,,8.1
CHEMBL1994864,6.40,=,pKi,,6.4
CHEMBL2002446,5.60,=,pKi,,5.6
CHEMBL246970,6.20,=,pKi,,6.2
CHEMBL340921,5.50,=,pKi,,5.5
CHEMBL2005478,6.40,=,pKi,,6.4
CHEMBL1973540,8.50,=,pKi,,8.5
CHEMBL1995712,6.10,=,pKi,,6.1
CHEMBL1971649,,<,pKi,,5.2
CHEMBL2003657,,<,pKi,,5.2
CHEMBL2005482,,<,pKi,,5.4
CHEMBL572878,,<,pKi,,5.4
CHEMBL2007124,,<,pKi,,5.4
CHEMBL1997909,,<,pKi,,5.4
CHEMBL2006439,,<,pKi,,6.0
CHEMBL2006156,,<,pKi,,5.2
CHEMBL1985681,7.50,=,pKi,,7.5
CHEMBL475251,,<,pKi,,5.7
CHEMBL1991674,7.20,=,pKi,,7.2
CHEMBL262623,4.30,=,pKi,,4.3
CHEMBL1984842,,<,pKi,,5.4
CHEMBL223460,6.10,=,pKi,,6.1
CHEMBL1998829,,<,pKi,,5.2
CHEMBL2006299,5.70,=,pKi,,5.7
CHEMBL375284,,<,pKi,,5.2
CHEMBL1972346,6.00,=,pKi,,6.0
CHEMBL1980562,7.10,=,pKi,,7.1
CHEMBL1982866,,<,pKi,,5.2
CHEMBL1968926,,<,pKi,,5.2
CHEMBL2006609,5.20,=,pKi,,5.2
CHEMBL1979933,7.30,=,pKi,,7.3
CHEMBL1965570,,<,pKi,,5.2
CHEMBL1986503,,<,pKi,,5.4
CHEMBL2001641,4.90,=,pKi,,4.9
CHEMBL1972355,6.40,=,pKi,,6.4
CHEMBL1997193,6.50,=,pKi,,6.5
CHEMBL1964902,,<,pKi,,5.4
CHEMBL2005387,6.50,=,pKi,,6.5
CHEMBL1082440,,<,pKi,,5.2
CHEMBL1614705,,<,pKi,,5.2
CHEMBL1972988,6.10,=,pKi,,6.1
CHEMBL2007372,,<,pKi,,5.2
CHEMBL1982167,,<,pKi,,5.2
CHEMBL1986597,5.20,=,pKi,,5.2
CHEMBL2006715,6.30,=,pKi,,6.3
CHEMBL1971017,7.70,=,pKi,,7.7
CHEMBL1990482,,<,pKi,,5.2
CHEMBL1990904,6.40,=,pKi,,6.4
CHEMBL1987448,6.30,=,pKi,,6.3
CHEMBL2005475,5.30,=,pKi,,5.3
CHEMBL2000104,7.40,=,pKi,,7.4
CHEMBL183844,,<,pKi,,5.2
CHEMBL1997349,6.10,=,pKi,,6.1
CHEMBL220057,5.40,=,pKi,,5.4
CHEMBL1974935,5.90,=,pKi,,5.9
CHEMBL2001224,,<,pKi,,5.2
CHEMBL10,5.80,=,pKi,,5.8
CHEMBL2005216,7.80,=,pKi,,7.8
CHEMBL1964937,5.80,=,pKi,,5.8
CHEMBL1980763,,<,pKi,,5.4
CHEMBL1969506,5.60,=,pKi,,5.6
CHEMBL590109,6.00,=,pKi,,6.0
CHEMBL1977931,4.20,=,pKi,,4.2
CHEMBL1970879,,<,pKi,,5.2
CHEMBL2005899,5.30,=,pKi,,5.3
CHEMBL1682552,7.00,=,pKi,,7.0
CHEMBL2007479,6.80,=,pKi,,6.8
CHEMBL1996155,,<,pKi,,5.2
CHEMBL1974870,7.80,=,pKi,,7.8
CHEMBL1970903,8.00,=,pKi,,8.0
CHEMBL1972220,5.90,=,pKi,,5.9
CHEMBL1973720,6.40,=,pKi,,6.4
CHEMBL1969523,6.10,=,pKi,,6.1
CHEMBL2005214,5.40,=,pKi,,5.4
CHEMBL207995,5.80,=,pKi,,5.8
CHEMBL1988995,,<,pKi,,5.2
CHEMBL1986781,7.10,=,pKi,,7.1
CHEMBL2001923,,<,pKi,,5.3
CHEMBL526133,7.40,=,pKi,,7.4
CHEMBL2003514,5.80,=,pKi,,5.8
CHEMBL1230122,,<,pKi,,5.2
CHEMBL1989043,5.50,=,pKi,,5.5
CHEMBL1979057,5.30,=,pKi,,5.3
CHEMBL1967538,4.40,=,pKi,,4.4
CHEMBL415049,,<,pKi,,5.4
CHEMBL1999428,6.80,=,pKi,,6.8
CHEMBL1967560,,<,pKi,,5.2
CHEMBL1682358,6.80,=,pKi,,6.8
CHEMBL211378,,<,pKi,,5.2
CHEMBL1982465,,<,pKi,,5.2
CHEMBL2003420,,<,pKi,,5.2
CHEMBL2002723,5.90,=,pKi,,5.9
CHEMBL272453,,<,pKi,,5.2
CHEMBL1971801,5.80,=,pKi,,5.8
CHEMBL1970217,6.60,=,pKi,,6.6
CHEMBL1968850,6.70,=,pKi,,6.7
CHEMBL1973720,6.40,=,pKi,,6.4
CHEMBL2005528,5.40,=,pKi,,5.4
CHEMBL185569,,<,pKi,,5.2
CHEMBL1987007,,<,pKi,,5.2
CHEMBL554,,<,pKi,,5.4
CHEMBL1973793,,<,pKi,,5.4
CHEMBL1969588,8.00,=,pKi,,8.0
CHEMBL1984711,5.60,=,pKi,,5.6
CHEMBL1990212,,<,pKi,,5.2
CHEMBL1990254,6.70,=,pKi,,6.7
CHEMBL1986143,5.90,=,pKi,,5.9
CHEMBL1979252,6.60,=,pKi,,6.6
CHEMBL1972934,4.80,=,pKi,,4.8
CHEMBL1992581,,<,pKi,,5.4
CHEMBL1972250,,<,pKi,,5.2
CHEMBL1972937,,<,pKi,,5.2
CHEMBL1986499,7.90,=,pKi,,7.9
CHEMBL2001477,5.80,=,pKi,,5.8
CHEMBL2004311,,<,pKi,,5.2
CHEMBL1992634,,<,pKi,,5.2
CHEMBL316264,6.20,=,pKi,,6.2
CHEMBL1984847,,<,pKi,,5.4
CHEMBL1996576,,<,pKi,,5.4
CHEMBL1991678,,<,pKi,,5.4
CHEMBL1988594,,<,pKi,,5.2
CHEMBL260092,,<,pKi,,5.2
CHEMBL253969,,<,pKi,,5.3
CHEMBL1965495,5.80,=,pKi,,5.8
CHEMBL1985074,6.40,=,pKi,,6.4
CHEMBL1982874,,<,pKi,,5.2
CHEMBL1991725,5.50,=,pKi,,5.5
CHEMBL189963,,<,pKi,,5.7
CHEMBL2007296,5.90,=,pKi,,5.9
CHEMBL396523,8.10,=,pKi,,8.1
CHEMBL208637,,<,pKi,,5.2
CHEMBL1978371,6.30,=,pKi,,6.3
CHEMBL1970203,,<,pKi,,5.2
CHEMBL385478,7.50,=,pKi,,7.5
CHEMBL1999749,,<,pKi,,5.2
CHEMBL1983006,5.80,=,pKi,,5.8
CHEMBL1984191,5.30,=,pKi,,5.3
CHEMBL1971029,5.50,=,pKi,,5.5
CHEMBL1985580,,<,pKi,,5.2
CHEMBL394790,,<,pKi,,5.2
CHEMBL226471,,<,pKi,,5.2
CHEMBL1996111,6.70,=,pKi,,6.7
CHEMBL1966175,,<,pKi,,5.4
CHEMBL1965589,5.50,=,pKi,,5.5
CHEMBL2007375,7.40,=,pKi,,7.4
CHEMBL1998193,,<,pKi,,5.2
CHEMBL379975,6.00,=,pKi,,6.0
CHEMBL1973016,,<,pKi,,5.4
CHEMBL1988153,8.40,=,pKi,,8.4
CHEMBL1969664,7.00,=,pKi,,7.0
CHEMBL1968245,,<,pKi,,5.2
CHEMBL1233887,6.00,=,pKi,,6.0
CHEMBL1979577,5.90,=,pKi,,5.9
CHEMBL52387,,<,pKi,,5.2
CHEMBL1989006,6.70,=,pKi,,6.7
CHEMBL1979357,,<,pKi,,5.2
CHEMBL1996817,6.40,=,pKi,,6.4
CHEMBL2004355,,<,pKi,,5.2
CHEMBL483158,,<,pKi,,5.5
CHEMBL1996339,7.00,=,pKi,,7.0
CHEMBL256835,,<,pKi,,5.2
CHEMBL1974998,,<,pKi,,5.4
CHEMBL1980142,8.20,=,pKi,,8.2
CHEMBL2004438,,<,pKi,,5.3
CHEMBL41783,7.10,=,pKi,,7.1
CHEMBL271381,,<,pKi,,5.3
CHEMBL1982466,,<,pKi,,5.2
CHEMBL1996390,6.40,=,pKi,,6.4
CHEMBL1992220,7.00,=,pKi,,7.0
CHEMBL234085,,<,pKi,,5.4
CHEMBL1998414,,<,pKi,,5.2
CHEMBL1969042,5.40,=,pKi,,5.4
CHEMBL1976376,,<,pKi,,5.4
CHEMBL1991640,,<,pKi,,5.2
CHEMBL1968868,7.60,=,pKi,,7.6
CHEMBL2007064,5.80,=,pKi,,5.8
CHEMBL1997197,5.60,=,pKi,,5.6
CHEMBL1968151,6.60,=,pKi,,6.6
CHEMBL1381197,,<,pKi,,5.2
CHEMBL1987009,5.70,=,pKi,,5.7
CHEMBL2002726,7.20,=,pKi,,7.2
CHEMBL2003817,7.20,=,pKi,,7.2
CHEMBL1994830,8.50,=,pKi,,8.5
CHEMBL1987054,6.90,=,pKi,,6.9
CHEMBL226403,,<,pKi,,5.2
CHEMBL2005631,,<,pKi,,5.2
CHEMBL1825138,,<,pKi,,5.2
CHEMBL1995765,4.70,=,pKi,,4.7
CHEMBL1966279,,<,pKi,,5.2
CHEMBL1984760,,<,pKi,,5.4
CHEMBL1991728,,<,pKi,,5.2
CHEMBL360847,6.10,=,pKi,,6.1
CHEMBL1995811,8.70,=,pKi,,8.7
CHEMBL1975787,6.70,=,pKi,,6.7
CHEMBL2002407,5.90,=,pKi,,5.9
CHEMBL1995916,6.00,=,pKi,,6.0
CHEMBL1972489,,<,pKi,,5.2
CHEMBL1994074,,<,pKi,,5.2
CHEMBL1990541,5.40,=,pKi,,5.4
CHEMBL1968930,5.90,=,pKi,,5.9
CHEMBL1090356,,<,pKi,,5.2
CHEMBL1986328,6.20,=,pKi,,6.2
CHEMBL2002450,4.50,=,pKi,,4.5
CHEMBL261849,,<,pKi,,5.4
CHEMBL1970950,5.90,=,pKi,,5.9
CHEMBL939,,<,pKi,,5.2
CHEMBL1982122,,<,pKi,,5.2
CHEMBL1999112,5.20,=,pKi,,5.2
CHEMBL1682546,5.20,=,pKi,,5.2
CHEMBL1996780,,<,pKi,,5.2
CHEMBL1980715,,<,pKi,,5.2
CHEMBL1996066,,<,pKi,,5.2
CHEMBL296586,7.70,=,pKi,,7.7
CHEMBL1993722,5.70,=,pKi,,5.7
CHEMBL2006674,5.90,=,pKi,,5.9
CHEMBL1984236,,<,pKi,,5.4
CHEMBL2002599,8.10,=,pKi,,8.1
CHEMBL1375640,,<,pKi,,5.2
CHEMBL249282,,<,pKi,,5.2
CHEMBL1994318,,<,pKi,,5.4
CHEMBL1973711,6.60,=,pKi,,6.6
CHEMBL1967720,5.30,=,pKi,,5.3
CHEMBL1967719,5.70,=,pKi,,5.7
CHEMBL1969755,5.60,=,pKi,,5.6
CHEMBL1991138,,<,pKi,,5.2
CHEMBL1996208,,<,pKi,,5.3
CHEMBL514499,5.70,=,pKi,,5.7
CHEMBL1970352,5.50,=,pKi,,5.5
CHEMBL1965631,8.20,=,pKi,,8.2
CHEMBL1980144,5.60,=,pKi,,5.6
CHEMBL1991188,7.40,=,pKi,,7.4
CHEMBL377408,,<,pKi,,5.4
CHEMBL215152,,<,pKi,,5.7
CHEMBL231209,,<,pKi,,5.2
CHEMBL2006765,,<,pKi,,5.4
CHEMBL1976220,,<,pKi,,5.2
CHEMBL1982383,,<,pKi,,5.2
CHEMBL17370,6.80,=,pKi,,6.8
CHEMBL1980246,,<,pKi,,5.4
CHEMBL1980297,,<,pKi,,5.4
CHEMBL1999484,,<,pKi,,5.4
CHEMBL1997822,,<,pKi,,5.2
CHEMBL1991285,5.90,=,pKi,,5.9
CHEMBL1984038,,<,pKi,,5.4
CHEMBL1974416,6.10,=,pKi,,6.1
CHEMBL1984039,,<,pKi,,5.2
CHEMBL2004615,,<,pKi,,5.2
CHEMBL1980391,7.70,=,pKi,,7.7
CHEMBL1997872,,<,pKi,,5.2
CHEMBL259850,6.11,=,Ki,nM,770.0
CHEMBL259850,7.42,=,Ki,nM,38.0
CHEMBL2012574,,=,INH,%,27.0
CHEMBL509032,,=,Activity,%,92.0
CHEMBL509032,,=,Activity,%,104.0
CHEMBL2012908,,,INH,,
CHEMBL2012904,,,INH,,
CHEMBL2012902,,,INH,,
CHEMBL2012901,,,INH,,
CHEMBL2012899,,,INH,,
CHEMBL2012892,,,INH,,
CHEMBL2010872,,,INH,,
CHEMBL2017214,,>,IC50,uM,40.0
CHEMBL2018022,,<,INH,%,50.0
CHEMBL2022423,5.96,=,IC50,uM,1.1
CHEMBL2022422,5.75,=,IC50,uM,1.8
CHEMBL1709775,5.55,=,IC50,uM,2.8
CHEMBL2022421,6.05,=,IC50,uM,0.9
CHEMBL2022420,5.96,=,IC50,uM,1.1
CHEMBL2022419,6.05,=,IC50,uM,0.9
CHEMBL2022418,6.22,=,IC50,uM,0.6
CHEMBL2022417,6.10,=,IC50,uM,0.8
CHEMBL2022416,6.22,=,IC50,uM,0.6
CHEMBL2022415,6.52,=,IC50,uM,0.3
CHEMBL2022414,5.68,=,IC50,uM,2.1
CHEMBL2022413,6.52,=,IC50,uM,0.3
CHEMBL2022412,5.70,=,IC50,uM,2.0
CHEMBL2024375,5.80,=,IC50,uM,1.6
CHEMBL2024374,5.96,=,IC50,uM,1.1
CHEMBL2024373,6.52,=,IC50,uM,0.3
CHEMBL2024372,6.30,=,IC50,uM,0.5
CHEMBL2024371,5.92,=,IC50,uM,1.2
CHEMBL2024370,5.92,=,IC50,uM,1.2
CHEMBL2024369,5.34,=,IC50,uM,4.6
CHEMBL2024368,6.00,=,IC50,uM,1.0
CHEMBL2024367,6.00,=,IC50,uM,1.0
CHEMBL2024366,5.70,=,IC50,uM,2.0
CHEMBL2024365,5.39,=,IC50,uM,4.1
CHEMBL2024364,5.68,=,IC50,uM,2.1
CHEMBL558982,6.05,=,IC50,uM,0.9
CHEMBL2024363,5.85,=,IC50,uM,1.4
CHEMBL2024362,6.22,=,IC50,uM,0.6
CHEMBL2024361,5.70,=,IC50,uM,2.0
CHEMBL2024360,5.16,=,IC50,uM,7.0
CHEMBL2024359,5.89,=,IC50,uM,1.3
CHEMBL2024361,,,INH,,
CHEMBL2024359,,,INH,,
CHEMBL2021939,,,INH,,
CHEMBL2022421,,,INH,,
CHEMBL2024361,,,INH,,
CHEMBL2024359,,,INH,,
CHEMBL2023126,,=,INH,%,14.0
CHEMBL2022423,,>,INH,%,60.0
CHEMBL2022422,,>,INH,%,60.0
CHEMBL1709775,,>,INH,%,60.0
CHEMBL2022421,,>,INH,%,60.0
CHEMBL2022420,,>,INH,%,60.0
CHEMBL2022419,,>,INH,%,60.0
CHEMBL2022418,,>,INH,%,60.0
CHEMBL2022417,,>,INH,%,60.0
CHEMBL2022416,,>,INH,%,60.0
CHEMBL2022415,,>,INH,%,60.0
CHEMBL2022414,,>,INH,%,60.0
CHEMBL2022413,,>,INH,%,60.0
CHEMBL2022412,,>,INH,%,60.0
CHEMBL2024375,,>,INH,%,60.0
CHEMBL2024374,,>,INH,%,60.0
CHEMBL2024373,,>,INH,%,60.0
CHEMBL2024372,,>,INH,%,60.0
CHEMBL2024371,,>,INH,%,60.0
CHEMBL2024370,,>,INH,%,60.0
CHEMBL2024369,,>,INH,%,60.0
CHEMBL2024368,,>,INH,%,60.0
CHEMBL2024367,,>,INH,%,60.0
CHEMBL2024366,,>,INH,%,60.0
CHEMBL2024365,,>,INH,%,60.0
CHEMBL2024364,,>,INH,%,60.0
CHEMBL558982,,>,INH,%,60.0
CHEMBL2024363,,>,INH,%,60.0
CHEMBL2024362,,>,INH,%,60.0
CHEMBL2024361,,>,INH,%,60.0
CHEMBL2024360,,>,INH,%,60.0
CHEMBL2024359,,>,INH,%,60.0
CHEMBL2023025,,,INH,,
CHEMBL2023024,,,INH,,
CHEMBL2023023,,,INH,,
CHEMBL2023022,,,INH,,
CHEMBL2023021,,,INH,,
CHEMBL2023020,,,INH,,
CHEMBL2023019,,,INH,,
CHEMBL2023018,,,INH,,
CHEMBL2023017,,,INH,,
CHEMBL2023016,,,INH,,
CHEMBL2023015,,,INH,,
CHEMBL2023014,,,INH,,
CHEMBL2023013,,,INH,,
CHEMBL2023012,,,INH,,
CHEMBL2023011,,,INH,,
CHEMBL2023010,,,INH,,
CHEMBL2023009,,,INH,,
CHEMBL2023008,,,INH,,
CHEMBL2023007,,,INH,,
CHEMBL2022431,,,INH,,
CHEMBL2022430,,,INH,,
CHEMBL2022429,,,INH,,
CHEMBL2022428,,,INH,,
CHEMBL2022427,,,INH,,
CHEMBL2022426,,,INH,,
CHEMBL2022425,,,INH,,
CHEMBL2022424,,,INH,,
CHEMBL2022421,,,INH,,
CHEMBL24773,4.16,=,IC50,uM,70.0
CHEMBL50894,8.40,=,IC50,nM,4.0
CHEMBL259850,6.98,=,IC50,nM,104.0
CHEMBL2037482,5.52,=,IC50,uM,3.01
CHEMBL2037482,,,INH,,
CHEMBL2037482,,,INH,,
CHEMBL2037482,,,INH,,
CHEMBL2037482,,,INH,,
CHEMBL2042135,7.16,=,IC50,uM,0.07
CHEMBL2042135,,=,INH,%,93.0
CHEMBL2041958,,=,Activity,%,132.0
CHEMBL2041962,,=,Activity,%,124.0
CHEMBL2048657,7.33,=,IC50,nM,47.0
CHEMBL2048658,7.85,=,IC50,nM,14.0
CHEMBL2048659,8.40,=,IC50,nM,4.0
CHEMBL2048660,8.70,=,IC50,nM,2.0
CHEMBL2048661,7.92,=,IC50,nM,12.0
CHEMBL2048662,8.52,=,IC50,nM,3.0
CHEMBL2048663,9.00,=,IC50,nM,1.0
CHEMBL2048664,7.77,=,IC50,nM,17.0
CHEMBL2048665,8.10,=,IC50,nM,8.0
CHEMBL2046466,7.77,=,IC50,nM,17.0
CHEMBL2048666,7.85,=,IC50,nM,14.0
CHEMBL2048667,7.36,=,IC50,nM,44.0
CHEMBL2048668,7.57,=,IC50,nM,27.0
CHEMBL2048669,8.00,=,IC50,nM,10.0
CHEMBL2048670,8.52,=,IC50,nM,3.0
CHEMBL2048671,7.92,=,IC50,nM,12.0
CHEMBL2048672,8.05,=,IC50,nM,9.0
CHEMBL2048673,8.05,=,IC50,nM,9.0
CHEMBL2048674,7.89,=,IC50,nM,13.0
CHEMBL2048675,7.52,=,IC50,nM,30.0
CHEMBL2048676,8.52,=,IC50,nM,3.0
CHEMBL2048677,8.52,=,IC50,nM,3.0
CHEMBL2048678,8.52,=,IC50,nM,3.0
CHEMBL2048679,8.10,=,IC50,nM,8.0
CHEMBL2048680,8.70,=,IC50,nM,2.0
CHEMBL2048681,8.52,=,IC50,nM,3.0
CHEMBL2048682,8.52,=,IC50,nM,3.0
